State,District,Year,Cluster,Power_House,Power_Senate,Power_Total
MN,2.0,2014,Suburban,4.067553935765188,0.8290610779659401,7.673969624917027
MN,2.0,2016,Suburban,2.698953345892463,0.8290610779659401,6.305369035044302
MN,3.0,2000,Suburban,3.038940989843859,,
MN,3.0,2002,Suburban,3.375892079482003,,
MN,3.0,2004,Suburban,2.7863535548298652,0.8557689201415698,6.508948357445694
MN,3.0,2006,Suburban,3.5181041640280886,0.8973819107100512,7.421715475616811
MN,3.0,2008,Suburban,2.7092635138064067,0.7857900863936911,6.1274503896189625
MN,3.0,2010,Suburban,3.648410022912015,0.7857900863936911,7.066596898724571
MN,3.0,2012,Suburban,2.6129786650292,0.6979763745466862,5.649175894307285
MN,3.0,2014,Suburban,3.709405196876681,0.8290610779659401,7.31582088602852
MN,3.0,2016,Suburban,2.5415285769473193,0.8290610779659401,6.147944266099158
MN,4.0,2000,Suburban,3.684068980507591,,
MN,4.0,2002,Suburban,3.780146669690784,,
MN,4.0,2004,Suburban,3.151601486295261,0.8557689201415698,6.874196288911089
MN,4.0,2006,Suburban,4.0409591620667085,0.8973819107100512,7.944570473655431
MN,4.0,2008,Suburban,3.1643767127188958,0.7857900863936911,6.5825635885314515
MN,4.0,2010,Suburban,4.3210356658283855,0.7857900863936911,7.739222541640942
MN,4.0,2012,Suburban,2.873637536602958,0.6979763745466862,5.909834765881042
MN,4.0,2014,Suburban,4.138439063554008,0.8290610779659401,7.744854752705847
MN,4.0,2016,Suburban,2.8413611256336235,0.8290610779659401,6.447776814785462
MN,5.0,2000,Urban,3.919339983146838,,
MN,5.0,2002,Urban,3.906524677516388,,
MN,5.0,2004,Urban,3.18952814120679,0.8557689201415698,6.912122943822618
MN,5.0,2006,Urban,4.083215940875033,0.8973819107100512,7.986827252463756
MN,5.0,2008,Urban,3.0984021540091775,0.7857900863936911,6.516589029821733
MN,5.0,2010,Urban,4.371661143801422,0.7857900863936911,7.789848019613977
MN,5.0,2012,Urban,2.841159306643483,0.6979763745466862,5.877356535921567
MN,5.0,2014,Urban,4.237108597093344,0.8290610779659401,7.843524286245183
MN,5.0,2016,Urban,2.763331693756528,0.8290610779659401,6.369747382908367
MN,6.0,2000,Rural,2.810378164485813,,
MN,6.0,2002,Rural,3.4805368380018935,,
MN,6.0,2004,Rural,2.650944796725553,0.8557689201415698,6.373539599341381
MN,6.0,2006,Rural,3.309198247448608,0.8973819107100512,7.21280955903733
MN,6.0,2008,Rural,2.470813515349929,0.7857900863936911,5.889000391162485
MN,6.0,2010,Rural,3.292820663108225,0.7857900863936911,6.71100753892078
MN,6.0,2012,Rural,2.815687886629143,0.6979763745466862,5.851885115907228
MN,6.0,2014,Rural,4.22215279126521,0.8290610779659401,7.828568480417049
MN,6.0,2016,Rural,2.7861051364634295,0.8290610779659401,6.392520825615268
MN,7.0,2000,Rural,3.696912338814622,,
MN,7.0,2002,Rural,3.8341647080475285,,
MN,7.0,2004,Rural,3.1821089108595833,0.8557689201415698,6.904703713475412
MN,7.0,2006,Rural,3.8881155859001377,0.8973819107100512,7.791726897488861
MN,7.0,2008,Rural,3.1778314478200076,0.7857900863936911,6.596018323632563
MN,7.0,2010,Rural,4.147708183843018,0.7857900863936911,7.565895059655574
MN,7.0,2012,Rural,3.052726695484407,0.6979763745466862,6.088923924762492
MN,7.0,2014,Rural,4.152220399858824,0.8290610779659401,7.758636089010663
MN,7.0,2016,Rural,3.022536028629461,0.8290610779659401,6.6289517177813
MN,8.0,2000,Rural,3.229442178452516,,
MN,8.0,2002,Rural,3.5219824534834165,,
MN,8.0,2004,Rural,2.853205433644428,0.8557689201415698,6.575800236260257
MN,8.0,2006,Rural,3.5209283984000903,0.8973819107100512,7.424539709988813
MN,8.0,2008,Rural,2.7988938771397542,0.7857900863936911,6.2170807529523096
MN,8.0,2010,Rural,3.609052948415806,0.7857900863936911,7.027239824228362
MN,8.0,2012,Rural,2.8275505212589387,0.6979763745466862,5.863747750537023
MN,8.0,2014,Rural,3.7582258167564255,0.8290610779659401,7.364641505908264
MN,8.0,2016,Rural,2.8012852296633697,0.8290610779659401,6.407700918815209
MO,1.0,2000,Suburban,5.0416693975709235,,
MO,1.0,2002,Suburban,5.234094894140431,,
MO,1.0,2004,Suburban,3.523968270189695,0.8725961611877081,7.319761571356225
MO,1.0,2006,Suburban,5.148402708059824,0.8273247152296622,8.747265219308854
MO,1.0,2008,Suburban,3.580764135066423,0.8273247152296622,7.179626646315453
MO,1.0,2010,Suburban,5.411870396527744,0.982231915759862,9.684579230083145
MO,1.0,2012,Suburban,2.9361418508851,0.8565875436752574,6.662297665872469
MO,1.0,2014,Suburban,6.116432407305467,0.8565875436752574,9.842588222292836
MO,1.0,2016,Suburban,3.184469976817059,0.7235321973636657,6.3318350353490045
MO,2.0,2000,Suburban,3.355006676463286,,
MO,2.0,2002,Suburban,4.018840323436269,,
MO,2.0,2004,Suburban,2.858228984156837,0.8725961611877081,6.654022285323367
MO,2.0,2006,Suburban,3.476845944433048,0.8273247152296622,7.075708455682078
MO,2.0,2008,Suburban,2.68111609500803,0.8273247152296622,6.27997860625706
MO,2.0,2010,Suburban,3.7646066738947113,0.982231915759862,8.03731550745011
MO,2.0,2012,Suburban,2.535188415203018,0.8565875436752574,6.261344230190387
MO,2.0,2014,Suburban,4.326812826403943,0.8565875436752574,8.052968641391312
MO,2.0,2016,Suburban,2.4195733808214936,0.7235321973636657,5.566938439353439
MO,3.0,2000,Rural,3.9286710484444427,,
MO,3.0,2002,Rural,4.8337667610862445,,
MO,3.0,2004,Rural,3.5982095309374054,0.8725961611877081,7.3940028321039355
MO,3.0,2006,Rural,4.515732813120914,0.8273247152296622,8.114595324369944
MO,3.0,2008,Rural,3.2779254665307422,0.8273247152296622,6.876787977779772
MO,3.0,2010,Rural,4.924046581480661,0.982231915759862,9.19675541503606
MO,3.0,2012,Rural,2.955213735833444,0.8565875436752574,6.681369550820813
MO,3.0,2014,Rural,5.2186619350798455,0.8565875436752574,8.944817750067214
MO,3.0,2016,Rural,2.714934583651207,0.7235321973636657,5.862299642183153
MO,4.0,2000,Rural,3.70522696367766,,
MO,4.0,2002,Rural,4.756514045985978,,
MO,4.0,2004,Rural,3.46949962876354,0.8725961611877081,7.2652929299300695
MO,4.0,2006,Rural,4.245833775607685,0.8273247152296622,7.844696286856715
MO,4.0,2008,Rural,3.2953815227958017,0.8273247152296622,6.894244034044831
MO,4.0,2010,Rural,4.443338546850562,0.982231915759862,8.71604738040596
MO,4.0,2012,Rural,3.137520668417403,0.8565875436752574,6.863676483404772
MO,4.0,2014,Rural,5.672600206482648,0.8565875436752574,9.398756021470017
MO,4.0,2016,Rural,3.0099267383831876,0.7235321973636657,6.157291796915134
MO,5.0,2000,Suburban,4.307800996825151,,
MO,5.0,2002,Suburban,5.371521268538463,,
MO,5.0,2004,Suburban,3.4126780991382986,0.8725961611877081,7.208471400304829
MO,5.0,2006,Suburban,4.71878406372246,0.8273247152296622,8.31764657497149
MO,5.0,2008,Suburban,3.2635478028164417,0.8273247152296622,6.862410314065472
MO,5.0,2010,Suburban,5.224032639755933,0.982231915759862,9.496741473311332
MO,5.0,2012,Suburban,3.021677514488944,0.8565875436752574,6.747833329476313
MO,5.0,2014,Suburban,6.508933511244183,0.8565875436752574,10.235089326231552
MO,5.0,2016,Suburban,3.0838498781879298,0.7235321973636657,6.2312149367198755
MO,6.0,2000,Rural,3.660308710436638,,
MO,6.0,2002,Rural,4.80565914420822,,
MO,6.0,2004,Rural,3.2482824706436473,0.8725961611877081,7.044075771810178
MO,6.0,2006,Rural,4.085050756755653,0.8273247152296622,7.683913268004683
MO,6.0,2008,Rural,3.0238978648257175,0.8273247152296622,6.622760376074748
MO,6.0,2010,Rural,4.506290781931576,0.982231915759862,8.778999615486976
MO,6.0,2012,Rural,2.9968113926781905,0.8565875436752574,6.72296720766556
MO,6.0,2014,Rural,5.348451623255068,0.8565875436752574,9.074607438242436
MO,6.0,2016,Rural,2.8535229594457316,0.7235321973636657,6.000888017977678
MO,7.0,2000,Rural,3.65047437914557,,
MO,7.0,2002,Rural,5.003427347733197,,
MO,7.0,2004,Rural,3.3533978303516037,0.8725961611877081,7.149191131518133
MO,7.0,2006,Rural,4.1472609415111785,0.8273247152296622,7.746123452760209
MO,7.0,2008,Rural,3.0939445317624346,0.8273247152296622,6.692807043011465
MO,7.0,2010,Rural,4.495776218242961,0.982231915759862,8.768485051798361
MO,7.0,2012,Rural,3.1373533287318818,0.8565875436752574,6.86350914371925
MO,7.0,2014,Rural,6.099160145647944,0.8565875436752574,9.825315960635313
MO,7.0,2016,Rural,2.953276216971297,0.7235321973636657,6.100641275503243
MO,8.0,2000,Rural,4.272299266018986,,
MO,8.0,2002,Rural,5.310082253174102,,
MO,8.0,2004,Rural,3.721470278477621,0.8725961611877081,7.517263579644151
MO,8.0,2006,Rural,4.587387436980765,0.8273247152296622,8.186249948229795
MO,8.0,2008,Rural,3.5933996435347555,0.8273247152296622,7.192262154783785
MO,8.0,2010,Rural,5.102066847279833,0.982231915759862,9.374775680835231
MO,8.0,2012,Rural,3.328994543777943,0.8565875436752574,7.055150358765312
MO,8.0,2014,Rural,6.28046023212581,0.8565875436752574,10.006616047113178
MO,8.0,2016,Rural,3.2375975730968594,0.7235321973636657,6.384962631628805
MO,9.0,2000,,3.429237680463633,,
MO,9.0,2002,,4.670169293636894,,
MO,9.0,2004,,3.3394891249536647,0.8725961611877081,7.135282426120195
MO,9.0,2006,,4.120805535065995,0.8273247152296622,7.719668046315025
MO,9.0,2008,,3.104674086837734,0.8273247152296622,6.703536598086764
MO,9.0,2010,,4.753800663630573,0.982231915759862,9.026509497185973
MS,1.0,2000,Rural,4.783773440489858,,
MS,1.0,2002,Rural,7.486879244124672,,
MS,1.0,2004,Rural,3.6025131131477317,2.4620854232848037,14.312584704436627
MS,1.0,2006,Rural,6.931351890872796,3.2221269904689485,20.94760429941272
MS,1.0,2008,Rural,2.9292097870757408,1.6061038370222191,9.915761478122393
MS,1.0,2010,Rural,4.5642717932567445,1.6061038370222191,11.550823484303397
MS,1.0,2012,Rural,3.234393243999392,1.6084815230711542,10.231287869358912
MS,1.0,2014,Rural,6.617651924744062,2.135125700187784,15.905448720560923
MS,1.0,2016,Rural,3.32863995100242,2.135125700187784,12.616436746819279
MS,2.0,2000,Rural,5.770107381698374,,
MS,2.0,2002,Rural,6.1330880098129406,,
MS,2.0,2004,Rural,3.7754512608119484,2.4620854232848037,14.485522852100845
MS,2.0,2006,Rural,6.417167205708712,3.2221269904689485,20.43341961424864
MS,2.0,2008,Rural,3.4250094187759017,1.6061038370222191,10.411561109822554
MS,2.0,2010,Rural,5.835803823618665,1.6061038370222191,12.822355514665318
MS,2.0,2012,Rural,3.122619003010205,1.6084815230711542,10.119513628369724
MS,2.0,2014,Rural,6.727392597177186,2.135125700187784,16.015189392994046
MS,2.0,2016,Rural,3.4888670253221967,2.135125700187784,12.776663821139056
MS,3.0,2000,Rural,4.753687673212495,,
MS,3.0,2002,Rural,4.5630638235737,,
MS,3.0,2004,Rural,3.4086880641378747,2.4620854232848037,14.118759655426771
MS,3.0,2006,Rural,6.19271736437949,3.2221269904689485,20.208969772919417
MS,3.0,2008,Rural,2.9336783339054007,1.6061038370222191,9.920230024952053
MS,3.0,2010,Rural,5.135684792210193,1.6061038370222191,12.122236483256845
MS,3.0,2012,Rural,3.4092226290561225,1.6084815230711542,10.406117254415642
MS,3.0,2014,Rural,5.849800521802207,2.135125700187784,15.137597317619067
MS,3.0,2016,Rural,3.160106811610232,2.135125700187784,12.447903607427092
MS,4.0,2000,Rural,5.02426721062733,,
MS,4.0,2002,Rural,6.177873328885265,,
MS,4.0,2004,Rural,3.566562760804902,2.4620854232848037,14.276634352093797
MS,4.0,2006,Rural,7.1884007964748085,3.2221269904689485,21.204653205014733
MS,4.0,2008,Rural,3.4421156619704734,1.6061038370222191,10.428667353017126
MS,4.0,2010,Rural,4.916807615151634,1.6061038370222191,11.903359306198286
MS,4.0,2012,Rural,3.503461419882844,1.6084815230711542,10.500356045242365
MS,4.0,2014,Rural,6.427726641641384,2.135125700187784,15.715523437458245
MS,4.0,2016,Rural,3.5870707621449247,2.135125700187784,12.874867557961785
MS,5.0,2000,,5.144165230587206,,
MT,0.0,2002,Rural,3.018221000178075,,
MT,0.0,2004,Rural,2.251086149066925,5.419040883953949,25.8239139942666
MT,0.0,2006,Rural,2.4622415261957875,5.456713257903367,26.19894419807543
MT,0.0,2008,Rural,2.079434393844874,4.5240526916417,21.759063602486265
MT,0.0,2010,Rural,2.7751490948851227,4.5240526916417,22.454778303526513
MT,0.0,2012,Rural,2.084462417142619,4.15056592966451,20.139424211183236
MT,0.0,2014,Rural,2.7176645477942074,4.673486841797797,23.047332309614625
MT,0.0,2016,Rural,1.969159031252523,4.673486841797797,22.29882679307294
MT,1.0,2000,,2.43591711061256,,
NC,1.0,2000,Rural,5.286306352025712,,
NC,1.0,2002,Rural,6.841957620914496,,
NC,1.0,2004,Rural,4.64738003950273,0.6892674000816438,7.64569322985788
NC,1.0,2006,Rural,12.119743061447098,0.6892674000816438,15.118056251802248
NC,1.0,2008,Rural,3.6460289275935116,0.5165254572154216,5.892914666480595
NC,1.0,2010,Rural,5.741813609246616,0.5770299661759459,8.251893962111982
NC,1.0,2012,Rural,2.958002283577763,0.5770299661759459,5.468082636443128
NC,1.0,2014,Rural,4.754591746979646,0.7174424611146186,7.8754664528282365
NC,1.0,2016,Rural,2.851448107921608,0.5258719811990249,5.138991226137366
NC,2.0,2000,Rural,3.9708066296587488,,
NC,2.0,2002,Rural,6.528096929183205,,
NC,2.0,2004,Rural,4.293872643737386,0.6892674000816438,7.292185834092537
NC,2.0,2006,Rural,7.736105953707142,0.6892674000816438,10.734419144062292
NC,2.0,2008,Rural,3.3508695506483934,0.5165254572154216,5.597755289535478
NC,2.0,2010,Rural,5.269425737983075,0.5770299661759459,7.7795060908484395
NC,2.0,2012,Rural,3.2113347270526047,0.5770299661759459,5.7214150799179695
NC,2.0,2014,Rural,4.816793268049729,0.7174424611146186,7.93766797389832
NC,2.0,2016,Rural,2.560380165246936,0.5258719811990249,4.847923283462694
NC,3.0,2000,Rural,5.038925701040538,,
NC,3.0,2002,Rural,6.899692273724592,,
NC,3.0,2004,Rural,4.11370274383973,0.6892674000816438,7.112015934194881
NC,3.0,2006,Rural,6.897645833477034,0.6892674000816438,9.895959023832184
NC,3.0,2008,Rural,3.2674399607907203,0.5165254572154216,5.514325699677804
NC,3.0,2010,Rural,5.01746076345683,0.5770299661759459,7.527541116322195
NC,3.0,2012,Rural,3.2270035658389404,0.5770299661759459,5.737083918704306
NC,3.0,2014,Rural,4.863884200644951,0.7174424611146186,7.984758906493542
NC,3.0,2016,Rural,3.0892706540912758,0.5258719811990249,5.376813772307034
NC,4.0,2000,Suburban,3.0687083806425877,,
NC,4.0,2002,Suburban,4.628643899910204,,
NC,4.0,2004,Suburban,2.947817730534086,0.6892674000816438,5.946130920889236
NC,4.0,2006,Suburban,5.103629190717519,0.6892674000816438,8.10194238107267
NC,4.0,2008,Suburban,2.382665631001339,0.5165254572154216,4.629551369888423
NC,4.0,2010,Suburban,3.6787427528767767,0.5770299661759459,6.1888231057421415
NC,4.0,2012,Suburban,2.869563969754796,0.5770299661759459,5.379644322620161
NC,4.0,2014,Suburban,4.398272358617535,0.7174424611146186,7.519147064466126
NC,4.0,2016,Suburban,2.4417579680666894,0.5258719811990249,4.729301086282447
NC,5.0,2000,Rural,5.380538591913051,,
NC,5.0,2002,Rural,5.090690654001028,,
NC,5.0,2004,Rural,3.5110263783411804,0.6892674000816438,6.509339568696331
NC,5.0,2006,Rural,5.9453385573041455,0.6892674000816438,8.943651747659295
NC,5.0,2008,Rural,3.0588242491351174,0.5165254572154216,5.305709988022201
NC,5.0,2010,Rural,4.68851828756558,0.5770299661759459,7.198598640430945
NC,5.0,2012,Rural,2.8637130330443847,0.5770299661759459,5.3737933859097495
NC,5.0,2014,Rural,4.381122618859856,0.7174424611146186,7.501997324708447
NC,5.0,2016,Rural,2.8128445734602487,0.5258719811990249,5.100387691676007
NC,6.0,2000,Rural,4.649324685589418,,
NC,6.0,2002,Rural,5.970256183692842,,
NC,6.0,2004,Rural,3.5258071454007607,0.6892674000816438,6.524120335755911
NC,6.0,2006,Rural,6.531934628398239,0.6892674000816438,9.53024781875339
NC,6.0,2008,Rural,3.031304279292251,0.5165254572154216,5.278190018179335
NC,6.0,2010,Rural,4.8132692205873155,0.5770299661759459,7.32334957345268
NC,6.0,2012,Rural,2.7428596506145375,0.5770299661759459,5.252940003479902
NC,6.0,2014,Rural,3.982952961325527,0.7174424611146186,7.103827667174118
NC,6.0,2016,Rural,2.847785846504343,0.5258719811990249,5.135328964720101
NC,7.0,2000,Rural,4.354149068647514,,
NC,7.0,2002,Rural,6.000456034658634,,
NC,7.0,2004,Rural,4.057354766986116,0.6892674000816438,7.0556679573412655
NC,7.0,2006,Rural,7.152052639107424,0.6892674000816438,10.150365829462574
NC,7.0,2008,Rural,3.196368924901312,0.5165254572154216,5.443254663788396
NC,7.0,2010,Rural,4.710648420755117,0.5770299661759459,7.220728773620482
NC,7.0,2012,Rural,2.969685450917039,0.5770299661759459,5.479765803782404
NC,7.0,2014,Rural,4.414933069614665,0.7174424611146186,7.5358077754632555
NC,7.0,2016,Rural,2.8759929365613477,0.5258719811990249,5.163536054777106
NC,8.0,2000,Rural,4.914874375810954,,
NC,8.0,2002,Rural,6.678420687075921,,
NC,8.0,2004,Rural,4.441069231828255,0.6892674000816438,7.439382422183405
NC,8.0,2006,Rural,8.228894941698279,0.6892674000816438,11.227208132053429
NC,8.0,2008,Rural,3.5233722900862876,0.5165254572154216,5.770258028973371
NC,8.0,2010,Rural,5.972217245374518,0.5770299661759459,8.482297598239882
NC,8.0,2012,Rural,3.308191081116845,0.5770299661759459,5.8182714339822095
NC,8.0,2014,Rural,5.3355529233494465,0.7174424611146186,8.456427629198037
NC,8.0,2016,Rural,3.0955439644631553,0.5258719811990249,5.383087082678913
NC,9.0,2000,Suburban,3.7847248505033684,,
NC,9.0,2002,Suburban,5.169481449315819,,
NC,9.0,2004,Suburban,3.3322114887987713,0.6892674000816438,6.330524679153921
NC,9.0,2006,Suburban,6.263976497560181,0.6892674000816438,9.262289687915331
NC,9.0,2008,Suburban,2.5874359286178175,0.5165254572154216,4.834321667504901
NC,9.0,2010,Suburban,4.343293954134816,0.5770299661759459,6.8533743070001805
NC,9.0,2012,Suburban,2.6617690116851658,0.5770299661759459,5.17184936455053
NC,9.0,2014,Suburban,5.758113181472695,0.7174424611146186,8.878987887321287
NC,9.0,2016,Suburban,3.0075821145106816,0.5258719811990249,5.2951252327264395
NC,10.0,2000,Rural,4.1552742896558605,,
NC,10.0,2002,Rural,5.770606837014981,,
NC,10.0,2004,Rural,4.063108196508165,0.6892674000816438,7.061421386863316
NC,10.0,2006,Rural,6.5619811933619,0.6892674000816438,9.56029438371705
NC,10.0,2008,Rural,3.350386802156309,0.5165254572154216,5.597272541043393
NC,10.0,2010,Rural,5.441140463041053,0.5770299661759459,7.951220815906418
NC,10.0,2012,Rural,2.986420744873062,0.5770299661759459,5.496501097738427
NC,10.0,2014,Rural,4.570467467412567,0.7174424611146186,7.691342173261158
NC,10.0,2016,Rural,2.8592341827165013,0.5258719811990249,5.146777300932259
NC,11.0,2000,Rural,3.754077867083119,,
NC,11.0,2002,Rural,4.9441313161277565,,
NC,11.0,2004,Rural,3.4376428770320766,0.6892674000816438,6.435956067387227
NC,11.0,2006,Rural,4.304518883924343,0.6892674000816438,7.302832074279493
NC,11.0,2008,Rural,2.934995714906256,0.5165254572154216,5.1818814537933395
NC,11.0,2010,Rural,4.141284046531467,0.5770299661759459,6.651364399396832
NC,11.0,2012,Rural,3.017264789123364,0.5770299661759459,5.527345141988729
NC,11.0,2014,Rural,4.347372448092373,0.7174424611146186,7.468247153940964
NC,11.0,2016,Rural,2.781579269446021,0.5258719811990249,5.069122387661778
NC,12.0,2000,Suburban,4.781394637187775,,
NC,12.0,2002,Suburban,6.612051124379294,,
NC,12.0,2004,Suburban,4.313952184153991,0.6892674000816438,7.312265374509142
NC,12.0,2006,Suburban,9.392140656698475,0.6892674000816438,12.390453847053625
NC,12.0,2008,Suburban,3.3143091985337496,0.5165254572154216,5.561194937420833
NC,12.0,2010,Suburban,6.172572790064627,0.5770299661759459,8.682653142929992
NC,12.0,2012,Suburban,3.2163855545691975,0.5770299661759459,5.726465907434562
NC,12.0,2014,Suburban,5.791595236992077,0.7174424611146186,8.912469942840668
NC,12.0,2016,Suburban,2.86286859433152,0.5258719811990249,5.150411712547278
NC,13.0,2002,Rural,5.456430403230207,,
NC,13.0,2004,Rural,3.6538489644992036,0.6892674000816438,6.652162154854354
NC,13.0,2006,Rural,6.46579593948015,0.6892674000816438,9.4641091298353
NC,13.0,2008,Rural,2.9783001054318237,0.5165254572154216,5.225185844318908
NC,13.0,2010,Rural,4.78006902419671,0.5770299661759459,7.290149377062074
NC,13.0,2012,Rural,2.6982542295135046,0.5770299661759459,5.208334582378869
NC,13.0,2014,Rural,3.7214979773658494,0.7174424611146186,6.842372683214441
NC,13.0,2016,Rural,2.8130028242548355,0.5258719811990249,5.1005459424705935
ND,0.0,2000,Rural,3.500689635858264,,
ND,0.0,2002,Rural,4.328442193654504,,
ND,0.0,2004,Rural,3.217358291454053,6.686335637333155,32.302918313853276
ND,0.0,2006,Rural,4.59514477003598,7.563609959761595,37.49684809499892
ND,0.0,2008,Rural,3.185068399343876,7.563609959761595,36.086771724306814
ND,0.0,2010,Rural,4.216971623997942,8.753424777444176,42.294369405880104
ND,0.0,2012,Rural,3.1638460978704153,7.147158200559979,34.25398427030632
ND,0.0,2014,Rural,4.021393815096312,7.147158200559979,35.11153198753222
ND,0.0,2016,Rural,2.954567613802558,6.029981065859453,29.184985250291177
NE,1.0,2000,Rural,4.260794723431815,,
NE,1.0,2002,Rural,6.41667308333975,,
NE,1.0,2004,Rural,3.7725599082513432,3.4113189267649524,18.611797239678886
NE,1.0,2006,Rural,4.822182037371911,3.7294889760967727,21.04545908339287
NE,1.0,2008,Rural,3.804885472947264,2.888447437838806,16.36963182754607
NE,1.0,2010,Rural,6.098416241302134,2.888447437838806,18.66316259590094
NE,1.0,2012,Rural,3.9048009527714327,2.529911459423699,14.909915801264523
NE,1.0,2014,Rural,5.584813774384693,3.009987892323703,18.6782611059928
NE,1.0,2016,Rural,3.659813056749061,3.009987892323703,16.75326038835717
NE,2.0,2000,Suburban,4.4193035177656,,
NE,2.0,2002,Suburban,7.041559282887603,,
NE,2.0,2004,Suburban,4.003779567912109,3.4113189267649524,18.843016899339652
NE,2.0,2006,Suburban,5.495139549068848,3.7294889760967727,21.71841659508981
NE,2.0,2008,Suburban,3.6446602083287774,2.888447437838806,16.209406562927583
NE,2.0,2010,Suburban,6.479789536435857,2.888447437838806,19.044535891034663
NE,2.0,2012,Suburban,3.7917423435242728,2.529911459423699,14.796857192017363
NE,2.0,2014,Suburban,5.830597811193582,3.009987892323703,18.92404514280169
NE,2.0,2016,Suburban,3.4685128404345353,3.009987892323703,16.561960172042642
NE,3.0,2000,Rural,4.502618272525473,,
NE,3.0,2002,Rural,5.683238991566073,,
NE,3.0,2004,Rural,3.9978251831003933,3.4113189267649524,18.837062514527936
NE,3.0,2006,Rural,4.837157106025646,3.7294889760967727,21.060434152046607
NE,3.0,2008,Rural,4.198082315998052,2.888447437838806,16.762828670596857
NE,3.0,2010,Rural,5.9793234993392845,2.888447437838806,18.54406985393809
NE,3.0,2012,Rural,3.957433841599753,2.529911459423699,14.962548690092843
NE,3.0,2014,Rural,5.406457472805519,3.009987892323703,18.499904804413625
NE,3.0,2016,Rural,4.410726887791108,3.009987892323703,17.504174219399214
NH,1.0,2000,Rural,3.5104717371920438,,
NH,1.0,2002,Rural,4.504768297242632,,
NH,1.0,2004,Rural,3.0924136907338915,3.6224632569023774,18.850128858259232
NH,1.0,2006,Rural,5.092246036959522,3.6224632569023774,20.849961204484863
NH,1.0,2008,Rural,2.931940856889035,2.958857821703666,15.802972381299982
NH,1.0,2010,Rural,4.436104567856874,3.478454453117391,19.567381438917522
NH,1.0,2012,Rural,2.898365901304844,3.478454453117391,18.02964277236549
NH,1.0,2014,Rural,4.119702063146793,4.240396561886468,22.565427107352924
NH,1.0,2016,Rural,2.7323598845851187,3.259189488462062,16.90983415939509
NH,2.0,2000,Rural,3.6824952587873545,,
NH,2.0,2002,Rural,4.515569684271368,,
NH,2.0,2004,Rural,3.046978311608378,3.6224632569023774,18.804693479133718
NH,2.0,2006,Rural,4.847497721676071,3.6224632569023774,20.60521288920141
NH,2.0,2008,Rural,2.994872777804399,2.958857821703666,15.865904302215347
NH,2.0,2010,Rural,4.4424305425984665,3.478454453117391,19.573707413659115
NH,2.0,2012,Rural,2.963893845178041,3.478454453117391,18.09517071623869
NH,2.0,2014,Rural,4.1984348234978,4.240396561886468,22.644159867703934
NH,2.0,2016,Rural,2.8506840216309906,3.259189488462062,17.02815829644096
NJ,1.0,2000,Suburban,4.55348523760086,,
NJ,1.0,2002,Suburban,7.610987221152456,,
NJ,1.0,2004,Suburban,3.728519069510781,0.7799907415098982,7.121478795078838
NJ,1.0,2006,Suburban,7.137249304118193,0.916868874456354,11.125628908003332
NJ,1.0,2008,Suburban,3.5068400915986633,0.6977740136746262,6.5421570510832865
NJ,1.0,2010,Suburban,5.9429359292077475,0.6977740136746262,8.97825288869237
NJ,1.0,2012,Suburban,3.24129146016939,0.5833358732749482,5.7788025089154145
NJ,1.0,2014,Suburban,6.154149127341654,0.7627469798556615,9.472098489713781
NJ,1.0,2016,Suburban,3.273611743100045,0.7627469798556615,6.591561105472172
NJ,2.0,2000,Rural,4.276080886346046,,
NJ,2.0,2002,Rural,5.924205712119147,,
NJ,2.0,2004,Rural,3.7673013313642905,0.7799907415098982,7.160261056932347
NJ,2.0,2006,Rural,5.5378651529835246,0.916868874456354,9.526244756868664
NJ,2.0,2008,Rural,3.5215607557269384,0.6977740136746262,6.556877715211562
NJ,2.0,2010,Rural,5.983724269985639,0.6977740136746262,9.019041229470263
NJ,2.0,2012,Rural,3.459345768528256,0.5833358732749482,5.99685681727428
NJ,2.0,2014,Rural,5.644997403301194,0.7627469798556615,8.962946765673323
NJ,2.0,2016,Rural,3.358014741684716,0.7627469798556615,6.675964104056844
NJ,3.0,2000,Suburban,3.6485298249070537,,
NJ,3.0,2002,Suburban,5.270397756918714,,
NJ,3.0,2004,Suburban,3.2376919141882134,0.7799907415098982,6.6306516397562705
NJ,3.0,2006,Suburban,4.765285845671452,0.916868874456354,8.753665449556593
NJ,3.0,2008,Suburban,3.1297729036781092,0.6977740136746262,6.165089863162732
NJ,3.0,2010,Suburban,4.539079202393003,0.6977740136746262,7.574396161877626
NJ,3.0,2012,Suburban,3.0825570427180753,0.5833358732749482,5.6200680914641
NJ,3.0,2014,Suburban,5.373368510985852,0.7627469798556615,8.69131787335798
NJ,3.0,2016,Suburban,3.0482228860574283,0.7627469798556615,6.366172248429556
NJ,4.0,2000,Suburban,3.9870818547904787,,
NJ,4.0,2002,Suburban,5.737201737224686,,
NJ,4.0,2004,Suburban,3.477619777919201,0.7799907415098982,6.870579503487258
NJ,4.0,2006,Suburban,5.275931201857127,0.916868874456354,9.264310805742268
NJ,4.0,2008,Suburban,3.262099944218091,0.6977740136746262,6.297416903702715
NJ,4.0,2010,Suburban,5.349367169863805,0.6977740136746262,8.384684129348429
NJ,4.0,2012,Suburban,3.2653167847078683,0.5833358732749482,5.802827833453893
NJ,4.0,2014,Suburban,5.7192205846187285,0.7627469798556615,9.037169946990856
